DepMap_ID,0,1
ACH-000784,-1.508415,-6.4423413
ACH-000785,1.0534438,-8.508003
ACH-000787,33.10894,10.773404
ACH-000788,46.201664,3.239024
ACH-000790,-49.025414,-21.582405
ACH-000791,1.1028824,2.37872
ACH-000792,37.649742,10.083982
ACH-000793,-12.755895,-10.315143
ACH-000794,2.1080444,-2.2240133
ACH-000796,3.9315057,5.1141996
ACH-000799,-12.487746,14.561095
ACH-000800,-31.658865,2.1045225
ACH-000801,-9.029243,-1.406699
ACH-000802,18.786936,1.3469529
ACH-000804,-39.615818,-13.716502
ACH-000805,-13.843636,10.157981
ACH-000807,-1.4583907,16.351582
ACH-000809,1.5069476,9.151416
ACH-000810,28.705091,6.881642
ACH-000811,35.408607,9.318498
ACH-000814,23.83954,12.257726
ACH-000817,-49.783165,-26.795214
ACH-000819,11.275342,16.59602
ACH-000820,-10.945969,-12.396804
ACH-000821,-50.242264,-27.68259
ACH-000822,-7.2904077,14.449182
ACH-000823,-9.538049,9.715659
ACH-000824,10.412453,10.828019
ACH-000826,31.33563,-3.1359086
ACH-000827,5.8683057,19.330643
ACH-000829,-49.917183,-24.707476
ACH-000831,-4.2111897,16.757349
ACH-000832,-5.961147,11.858539
ACH-000833,-6.430603,7.751124
ACH-000834,18.052786,-1.5693367
ACH-000835,40.284767,5.3907137
ACH-000836,27.090117,5.012696
ACH-000837,-7.4303927,9.099809
ACH-000838,-51.38794,-25.875032
ACH-000839,46.614197,3.1814167
ACH-000840,53.74103,3.3564272
ACH-000841,2.4384694,1.9338702
ACH-000843,-7.3500443,-4.10513
ACH-000845,-7.2898335,12.973118
ACH-000846,0.9132386,-0.73911756
ACH-000847,-12.465069,-8.028551
ACH-000848,-0.80668646,10.591767
ACH-000849,3.69387,15.44052
ACH-000851,-13.900128,-10.26317
ACH-000853,7.884552,18.020014
ACH-000855,8.380649,10.015629
ACH-000856,24.174059,10.890957
ACH-000858,-3.14963,-6.6170845
ACH-000859,-3.852356,16.632143
ACH-000860,0.9871655,-3.4307542
ACH-000861,24.503101,5.417384
ACH-000862,-18.55371,0.8190973
ACH-000863,24.996208,10.5836525
ACH-000864,-52.768097,-22.65779
ACH-000865,-7.1676645,5.656222
ACH-000866,-5.358303,7.47252
ACH-000867,-1.5030226,-5.033845
ACH-000869,19.306364,-2.7471313
ACH-000872,31.223814,-2.2600367
ACH-000873,-9.227616,7.0957355
ACH-000876,1.7369972,12.310413
ACH-000878,-14.660984,9.409902
ACH-000879,-17.422518,0.5260742
ACH-000880,1.8469766,11.661518
ACH-000881,-13.886984,14.998768
ACH-000882,-5.8416214,5.361177
ACH-000884,-1.2690005,4.175658
ACH-000885,38.01205,5.989598
ACH-000886,-2.315041,3.2286017
ACH-000887,11.6881,8.386373
ACH-000888,-5.250589,7.8328233
ACH-000889,-47.003696,-25.324846
ACH-000890,29.629522,12.522589
ACH-000894,-22.810724,2.8846302
ACH-000896,5.710366,1.151405
ACH-000898,-19.700226,-9.764563
ACH-000899,-5.5373855,9.66257
ACH-000900,-7.078761,15.910934
ACH-000901,22.351982,11.831482
ACH-000903,32.511917,8.158749
ACH-000905,18.610706,0.08848418
ACH-000906,10.544658,18.352215
ACH-000907,60.459618,4.86296
ACH-000910,-18.86681,8.126088
ACH-000911,-12.066101,11.560401
ACH-000912,15.560119,14.824822
ACH-000913,21.318491,16.229496
ACH-000914,-48.80953,-26.164291
ACH-000915,40.14398,1.5217483
ACH-000916,-18.968779,1.1663573
ACH-000917,-7.6642118,8.239658
ACH-000919,-22.282232,-5.3179994
ACH-000921,-2.7573063,12.560983
ACH-000922,-30.77906,-18.447132
ACH-000924,20.457798,2.4530606
ACH-000926,-17.457638,-8.107625
ACH-000928,-17.567093,10.12547
ACH-000929,-6.2098503,4.8780174
ACH-000932,-1.6452194,12.064236
ACH-000934,5.702667,6.0330377
ACH-000935,56.168262,5.7782216
ACH-000936,-5.520862,0.302587
ACH-000937,-50.786495,-24.367405
ACH-000938,-45.973915,-25.178259
ACH-000939,24.267431,-0.37529254
ACH-000941,8.029376,8.837894
ACH-000943,-4.5208154,-4.01428
ACH-000944,-51.971123,-26.388746
ACH-000945,-3.4805114,1.8407837
ACH-000946,-0.07281221,16.87517
ACH-000947,-20.595766,11.702844
ACH-000948,-14.586488,-0.78677875
ACH-000950,-15.637238,-2.4599
ACH-000953,-50.801987,-24.513006
ACH-000956,-17.904377,-3.8389077
ACH-000957,-16.371622,-5.281524
ACH-000958,-11.962526,7.659326
ACH-000959,-21.042797,-6.1894426
ACH-000960,-49.352036,-27.713253
ACH-000961,-15.645569,9.576564
ACH-000962,-16.425827,9.612468
ACH-000963,-28.10114,-13.403224
ACH-000965,24.450405,1.3470117
ACH-000966,25.01388,11.015261
ACH-000968,-4.0731683,2.4302435
ACH-000969,-19.518103,-5.594848
ACH-000970,-6.4290924,16.694262
ACH-000971,2.0130947,-3.651696
ACH-000973,28.486116,2.483781
ACH-000974,-5.2554197,6.9634967
ACH-000975,31.192505,8.102641
ACH-000976,7.703929,7.219231
ACH-000977,-24.756325,-3.4907315
ACH-000978,-17.59308,10.879236
ACH-000980,-52.03604,-24.277933
ACH-000983,-46.840675,-20.291216
ACH-000984,-13.11946,11.828381
ACH-000985,-23.196482,-2.520807
ACH-000986,-21.928913,-1.7566572
ACH-000988,19.806171,17.857006
ACH-000991,-24.138113,0.92259216
ACH-000993,-2.3792098,14.214777
ACH-000994,-1.0152636,13.941457
ACH-000995,-33.29729,-12.909198
ACH-000996,-6.284307,17.348743
ACH-000997,-10.394057,8.6822405
ACH-001001,13.653552,18.271212
ACH-001016,-0.39205793,12.2555
ACH-001020,-11.423364,15.314617
ACH-001028,-13.925115,-3.509687
ACH-001029,0.86253285,-5.603963
ACH-001031,1.5765048,17.155005
ACH-001033,-19.862406,4.266944
ACH-001036,-46.6296,-21.649021
ACH-001038,-38.675205,-14.913909
ACH-001041,51.487732,5.2396464
ACH-001048,60.547523,4.0978694
ACH-001050,59.602863,3.5558624
ACH-001053,-11.773589,-5.470517
ACH-001054,-24.573418,-7.0058703
ACH-001061,-10.110719,1.9399972
ACH-001067,21.655441,10.832648
ACH-001075,-9.573508,15.193751
ACH-001096,-11.550365,2.5828497
ACH-001098,-9.837857,5.457751
ACH-001099,21.980238,-9.149601
ACH-001128,-9.673794,-1.4238082
ACH-001129,-49.6425,-24.321726
ACH-001134,-47.065746,-25.93676
ACH-001145,3.5398371,15.154592
ACH-001151,41.47679,5.211034
ACH-001163,10.765487,11.717381
ACH-001164,-1.2012177,12.198258
ACH-001172,1.6031116,-0.23481789
ACH-001183,-16.470362,1.3466637
ACH-001184,-21.945503,14.115582
ACH-001188,-51.508842,-22.744638
ACH-001190,29.337282,9.9464245
ACH-001192,-21.130503,0.22898176
ACH-001193,-17.200613,-1.0998192
ACH-001194,26.92964,6.354984
ACH-001196,-8.5525255,10.558355
ACH-001197,-47.908974,-21.127008
ACH-001211,-20.542599,12.061121
ACH-001228,-23.668047,-6.608129
ACH-001229,-3.1937702,8.838934
ACH-001232,45.70743,8.590242
ACH-001239,-6.59406,7.999429
ACH-001274,52.42814,0.8535209
ACH-001275,-6.6412406,5.430045
ACH-001277,-17.961962,10.307027
ACH-001278,-3.8424063,6.512497
ACH-001279,40.7149,-1.8778894
ACH-001280,-1.4167223,9.040809
ACH-001283,-21.49566,-7.770418
ACH-001289,-5.250775,19.54372
ACH-001295,-52.24667,-21.620298
ACH-001300,-50.678185,-24.95437
ACH-001301,-52.18593,-23.181976
ACH-001302,-51.235172,-17.202763
ACH-001303,-48.149467,-18.097626
ACH-001306,56.052612,1.9560788
ACH-001307,61.297863,1.3632482
ACH-001310,56.346767,5.091249
ACH-001318,-12.312837,14.98636
ACH-001322,-11.088441,14.3747835
ACH-001328,28.468985,-6.4184427
ACH-001329,35.101887,11.646074
ACH-001332,-14.660383,8.476759
ACH-001333,-10.135761,14.81314
ACH-001334,16.244438,-0.3600009
ACH-001335,17.83988,-1.338154
ACH-001336,-13.700506,14.332726
ACH-001338,-45.776997,-21.927265
ACH-001340,6.7210875,10.240743
ACH-001341,-6.493868,6.909348
ACH-001344,51.091442,5.4967265
ACH-001345,-19.952995,-7.99289
ACH-001346,-0.10490765,11.8871155
ACH-001347,4.2295327,8.891747
ACH-001353,28.486656,-1.9278386
ACH-001354,-49.13421,-20.403496
ACH-001356,1.5243056,16.843208
ACH-001360,-12.080243,2.831281
ACH-001366,-52.985844,-25.046106
ACH-001368,-9.341963,-2.0854974
ACH-001370,49.296112,3.1851492
ACH-001374,-22.776363,3.3725564
ACH-001375,28.864403,-5.9490576
ACH-001377,-13.397629,13.003426
ACH-001379,26.724236,2.996439
ACH-001380,34.193565,4.1302238
ACH-001382,55.581795,-0.37583795
ACH-001385,3.9330654,8.6338625
ACH-001386,-50.694645,-23.988668
ACH-001388,-35.25129,-18.876226
ACH-001389,32.83675,12.002019
ACH-001390,1.304168,-13.744357
ACH-001391,8.762184,-7.2337866
ACH-001393,-21.985931,1.5353769
ACH-001394,27.667177,-4.9338946
ACH-001396,-6.2577453,-8.075958
ACH-001398,28.112177,-4.80934
ACH-001399,26.105991,-2.8109455
ACH-001400,26.89823,-8.715272
ACH-001402,6.461127,14.682772
ACH-001403,31.318779,9.20659
ACH-001407,32.099186,-2.9678102
ACH-001408,11.712462,12.0362835
ACH-001409,-14.888733,11.999538
ACH-001411,0.59672284,-5.379567
ACH-001412,21.924017,-3.7271798
ACH-001413,18.603804,7.0361075
ACH-001414,29.28755,-7.1087303
ACH-001415,-1.4589902,8.400764
ACH-001416,-21.081081,4.128507
ACH-001418,3.449761,17.427238
ACH-001419,-20.851267,-5.0688457
ACH-001421,-48.569374,-21.691587
ACH-001422,-11.02569,13.748613
ACH-001430,-18.888689,12.4868965
ACH-001431,-51.12039,-24.306852
ACH-001433,58.717133,2.7608101
ACH-001442,-19.771906,10.847013
ACH-001443,-7.262072,17.56456
ACH-001450,-47.14211,-21.61833
ACH-001451,24.72707,13.1736965
ACH-001453,27.913073,-8.025998
ACH-001454,2.2896209,4.4211555
ACH-001458,-20.78432,-14.084176
ACH-001459,21.641651,-12.839807
ACH-001460,-23.362251,-10.785308
ACH-001461,-31.371056,-9.330334
ACH-001484,-48.35383,-26.851475
ACH-001485,-49.0741,-21.29939
ACH-001494,29.341002,-1.65521
ACH-001495,-8.400369,14.729647
ACH-001496,-22.249664,-0.2316895
ACH-001497,-25.000654,2.7497833
ACH-001498,-47.75026,-27.204823
ACH-001500,32.456238,1.3804815
ACH-001509,25.44298,-8.803708
ACH-001510,26.37723,-5.999249
ACH-001511,15.63558,4.536576
ACH-001513,-17.86716,-0.49419478
ACH-001515,-0.5560591,8.704392
ACH-001517,1.1991805,14.983607
ACH-001518,-13.760781,12.021418
ACH-001520,-52.618538,-25.743258
ACH-001521,30.678812,-7.619812
ACH-001522,-9.557488,6.7158375
ACH-001523,0.63569534,-0.66287726
ACH-001524,-1.6405193,-5.1834
ACH-001525,-20.99027,-4.881608
ACH-001526,1.7464197,15.183833
ACH-001528,-5.933239,7.6525736
ACH-001529,-18.28863,-0.9335219
ACH-001530,3.3854907,-10.201451
ACH-001532,-10.538262,9.962833
ACH-001533,-52.95216,-25.57137
ACH-001536,60.083157,3.824996
ACH-001538,40.602577,-7.22275
ACH-001539,-48.036728,-20.829348
ACH-001542,2.7627575,-2.078883
ACH-001543,29.491146,-0.953638
ACH-001547,60.1485,1.8694743
ACH-001548,-35.71397,-1.3518794
ACH-001549,-52.73066,-22.835482
ACH-001550,25.171455,17.737516
ACH-001551,35.73825,0.4758493
ACH-001552,58.372154,5.703256
ACH-001554,-14.661918,-2.1802454
ACH-001555,14.334224,16.807438
ACH-001556,7.3301105,18.818642
ACH-001557,28.337255,6.3779564
ACH-001558,24.355299,8.614499
ACH-001559,9.560551,11.24712
ACH-001560,48.036133,0.8066979
ACH-001562,46.36287,3.402911
ACH-001563,56.361965,3.3535798
ACH-001566,-9.811733,-5.6720862
ACH-001567,49.40357,1.964119
ACH-001568,-4.2596526,-2.3764856
ACH-001570,21.335655,2.1684623
ACH-001574,-46.40033,-22.56041
ACH-001577,-51.433506,-26.944569
ACH-001603,-47.162857,-18.034657
ACH-001605,21.372404,7.6416626
ACH-001607,30.763123,4.1713195
ACH-001608,22.566364,-2.6975143
ACH-001609,30.097942,11.085241
ACH-001610,-16.311203,11.272491
ACH-001611,30.685495,12.9803505
ACH-001616,-44.453255,-25.993917
ACH-001618,-43.48915,-23.698399
ACH-001619,23.340076,9.996603
ACH-001622,54.32223,0.015392906
ACH-001623,50.513504,1.2872081
ACH-001624,29.84564,11.339645
ACH-001625,26.748072,-2.5849574
ACH-001626,10.341794,13.903978
ACH-001627,-4.3069825,-4.455432
ACH-001628,59.569206,1.821221
ACH-001630,8.277762,2.5473387
ACH-001632,-5.29412,2.8289196
ACH-001634,-49.93645,-22.958637
ACH-001641,-7.266215,-1.7878314
ACH-001645,21.999485,10.799676
ACH-001647,-45.511215,-26.191566
ACH-001648,27.121094,0.17404397
ACH-001649,-10.208935,17.566473
ACH-001650,25.091091,1.9284467
ACH-001651,5.4930487,10.003132
ACH-001652,4.4304113,17.694836
ACH-001653,2.0201864,-3.352638
ACH-001654,34.400715,5.521563
ACH-001655,-3.1710796,18.232569
ACH-001656,-52.185646,-25.545816
ACH-001664,25.04097,-0.9114663
ACH-001668,30.521656,-3.0244832
ACH-001669,-52.652805,-25.92747
ACH-001670,-17.440895,-1.7331249
ACH-001673,1.7366023,-1.7535143
ACH-001674,-50.64909,-24.372425
ACH-001677,-47.55919,-17.879393
ACH-001685,-24.092722,-10.502758
ACH-001687,-16.913605,9.173293
ACH-001688,61.889133,0.38584712
ACH-001690,22.83091,-0.3042843
ACH-001692,-0.050816424,-5.6188073
ACH-001694,14.456348,4.8370757
ACH-001696,29.988712,-3.9921925
ACH-001698,-13.284535,-16.87852
ACH-001699,-16.456547,8.721044
ACH-001701,2.1777413,-6.7609534
ACH-001702,15.303606,14.237085
ACH-001707,-48.89205,-27.640543
ACH-001709,-43.642254,-23.895685
ACH-001711,-21.125391,18.894176
ACH-001715,-1.1927725,17.059645
ACH-001719,-9.7768545,15.357744
ACH-001735,-47.242493,-26.014563
ACH-001736,-48.44524,-29.86352
ACH-001737,-44.43477,-25.097286
ACH-001740,-21.294868,13.994003
ACH-001745,-20.984549,14.167947
ACH-001750,49.15879,5.3259273
ACH-001765,-19.055532,-4.869799
ACH-001786,-27.347532,-2.941585
ACH-001791,47.081738,1.1953179
ACH-001793,31.946257,12.506262
ACH-001794,56.646282,2.92857
ACH-001795,57.473675,2.5171719
ACH-001796,56.157265,2.634032
ACH-001799,23.165054,17.233305
ACH-001802,19.2109,4.938713
ACH-001804,56.32323,3.5444217
ACH-001814,24.102055,8.024835
ACH-001819,-10.206155,-0.55676603
ACH-001820,-5.0472856,0.14457785
ACH-001834,13.117432,19.474709
ACH-001835,-12.59676,12.760265
ACH-001836,20.7454,15.091023
ACH-001838,48.242054,0.5097929
ACH-001839,11.361827,13.014608
ACH-001841,-15.167582,13.502469
ACH-001842,-11.505137,6.6529994
ACH-001843,55.782997,4.87787
ACH-001844,-6.0641875,5.387015
ACH-001848,27.876171,3.9836519
ACH-001849,25.376385,-8.478226
ACH-001850,6.578157,15.29286
ACH-001852,35.01473,-0.2447127
ACH-001853,-4.1760745,-4.813655
ACH-001856,49.712727,4.124246
ACH-001857,-17.665937,16.024632
ACH-001858,32.192776,12.231104
ACH-001861,-15.924828,13.452291
ACH-001862,52.689224,7.1437197
ACH-001863,-4.6551795,-4.0603414
ACH-001864,-3.0113842,1.4381158
ACH-001959,59.356308,5.1938486
ACH-001960,16.246147,-2.1459076
ACH-001961,-7.0344872,12.227877
ACH-001970,-4.6932936,-4.4916396
ACH-001973,-7.901108,13.168226
ACH-001977,2.313921,16.802092
ACH-001982,-5.948638,5.4367557
ACH-001991,-53.29698,-21.542633
ACH-001992,33.925434,12.232658
ACH-001993,-49.15731,-24.95759
ACH-001997,41.880924,0.41409317
ACH-001999,-24.793716,6.1255894
ACH-002001,50.302177,0.8106816
ACH-002002,45.970665,0.59524786
ACH-002003,48.054173,0.3031543
ACH-002004,-4.5052576,12.938868
ACH-002005,-25.891262,12.464101
ACH-002014,-28.141504,-6.5047293
ACH-002015,51.36204,2.2281568
ACH-002016,58.36844,5.4686728
ACH-002017,28.05032,-2.071905
ACH-002018,3.634206,6.7767634
ACH-002019,9.058667,-2.4280803
ACH-002021,-6.6188993,-0.14371231
ACH-002023,-12.027599,15.657665
ACH-002024,-49.11424,-30.015787
ACH-002025,-2.0895066,-6.5306034
ACH-002026,-1.788097,16.434507
ACH-002027,-17.022593,8.9678755
ACH-002029,1.7759238,0.5471096
ACH-002039,0.8379733,-7.0633082
ACH-002041,26.80652,6.1710286
ACH-002042,47.07916,3.2273715
ACH-002044,-19.54693,-4.506354
ACH-002045,-20.150177,9.499076
ACH-002046,20.863216,17.786554
ACH-002048,-11.964857,13.167888
ACH-002055,-51.414772,-26.67619
ACH-002059,-49.98778,-28.985592
ACH-002061,-47.14605,-20.146646
ACH-002062,-51.264603,-19.454954
ACH-002066,35.06708,6.6670628
ACH-002067,-20.766628,14.571719
ACH-002069,53.26054,5.695425
ACH-002080,-52.822033,-22.615574
ACH-002084,1.0609608,-0.80913097
ACH-002446,-19.468393,16.396812
ACH-002458,-4.2073336,11.715857
ACH-002459,28.408604,8.109714
ACH-002460,-5.6967154,10.477752
ACH-002461,50.15158,1.2869905
ACH-002462,57.730587,5.9918747
ACH-002463,62.863586,2.5555372
ACH-002464,63.05134,2.8749619
ACH-002465,58.1599,6.0293636
ACH-002467,62.032448,2.8835201
ACH-002471,-3.8728857,17.72261
ACH-002508,59.416798,4.93508
ACH-002510,-11.850794,0.9075383
ACH-002511,37.046978,9.506772
ACH-002647,23.772902,2.5425737
ACH-002659,-25.203453,-10.292952
ACH-002664,13.387507,-0.28027776
ACH-002669,12.108346,5.771189
ACH-002672,37.077835,3.6279023
ACH-002680,62.808884,3.0923405
ACH-002687,-22.585724,14.799259
ACH-002693,2.1039786,18.294624
ACH-002710,54.300205,2.0927067
ACH-002785,23.119646,15.648017
ACH-002800,29.125164,9.0423565
ACH-002834,39.875248,10.381191
ACH-002847,51.880733,2.2994275
ACH-002926,-20.028135,-0.75179857
